index,symbol,date,open,high,low,close,volume
6753,SPX,1986-02-06,212.96,214.51,212.6,213.47,146100000
6754,SPX,1986-02-05,212.84,213.03,211.21,212.96,134300000
6755,SPX,1986-02-04,213.96,214.57,210.82,212.79,175700000
6756,SPX,1986-02-03,211.78,214.18,211.6,213.96,145300000
6757,SPX,1986-01-31,209.33,212.42,209.19,211.78,143500000
6758,SPX,1986-01-30,210.29,211.54,209.15,209.33,125300000
6759,SPX,1986-01-29,209.81,212.36,209.81,210.29,193800000
6760,SPX,1986-01-28,207.42,209.82,207.4,209.81,145700000
6761,SPX,1986-01-27,206.43,207.69,206.43,207.39,122900000
6762,SPX,1986-01-24,204.25,206.43,204.25,206.43,128900000
6763,SPX,1986-01-23,203.49,204.43,202.6,204.25,130300000
6764,SPX,1986-01-22,205.79,206.03,203.41,203.49,131200000
6765,SPX,1986-01-21,207.53,207.78,205.05,205.79,128300000
6766,SPX,1986-01-20,208.43,208.43,206.62,207.53,85340000
6767,SPX,1986-01-17,209.17,209.4,207.59,208.43,132100000
6768,SPX,1986-01-16,208.26,209.18,207.61,209.17,130500000
6769,SPX,1986-01-15,206.64,208.27,206.64,208.26,122400000
6770,SPX,1986-01-14,206.72,207.37,206.06,206.64,113900000
6771,SPX,1986-01-13,205.96,206.83,205.52,206.72,108700000
6772,SPX,1986-01-10,206.11,207.33,205.52,205.96,122800000
6773,SPX,1986-01-09,207.97,207.97,204.51,206.11,176500000
6774,SPX,1986-01-08,213.8,214.57,207.49,207.97,180300000
6775,SPX,1986-01-07,210.65,213.8,210.65,213.8,153000000
6776,SPX,1986-01-06,210.88,210.98,209.93,210.65,99610000
6777,SPX,1986-01-03,209.59,210.88,209.51,210.88,105000000
6778,SPX,1986-01-02,211.28,211.28,208.93,209.59,98960000
6779,SPX,1985-12-31,210.68,211.61,210.68,211.28,112700000
6780,SPX,1985-12-30,209.61,210.7,209.17,210.68,91970000
6781,SPX,1985-12-27,207.65,209.62,207.65,209.61,81560000
6782,SPX,1985-12-26,207.14,207.76,207.05,207.65,62050000
6783,SPX,1985-12-24,208.57,208.57,206.44,207.14,78300000
6784,SPX,1985-12-23,210.57,210.94,208.44,208.57,107900000
6785,SPX,1985-12-20,210.02,211.77,210.02,210.94,170300000
6786,SPX,1985-12-19,209.81,210.13,209.25,210.02,130200000
6787,SPX,1985-12-18,210.65,211.23,209.24,209.81,137900000
6788,SPX,1985-12-17,212.02,212.45,210.58,210.65,155200000
6789,SPX,1985-12-16,209.94,213.08,209.91,212.02,176000000
6790,SPX,1985-12-13,206.73,210.31,206.73,209.94,177900000
6791,SPX,1985-12-12,206.31,207.65,205.83,206.73,170500000
6792,SPX,1985-12-11,204.39,206.68,204.17,206.31,178500000
6793,SPX,1985-12-10,204.25,205.16,203.68,204.39,156500000
6794,SPX,1985-12-09,202.99,204.65,202.98,204.25,144000000
6795,SPX,1985-12-06,203.88,203.88,202.45,202.99,125500000
6796,SPX,1985-12-05,204.23,205.86,203.79,203.88,181000000
6797,SPX,1985-12-04,200.86,204.23,200.86,204.23,153200000
6798,SPX,1985-12-03,200.46,200.98,200.1,200.86,109700000
6799,SPX,1985-12-02,202.17,202.19,200.2,200.46,103500000
6800,SPX,1985-11-29,202.54,203.4,201.92,202.17,84060000
6801,SPX,1985-11-27,200.67,202.65,200.67,202.54,143700000
6802,SPX,1985-11-26,200.35,201.16,200.11,200.67,123100000
6803,SPX,1985-11-25,201.52,201.52,200.08,200.35,91710000
6804,SPX,1985-11-22,201.41,202.01,201.05,201.52,133800000
6805,SPX,1985-11-21,198.99,201.43,198.99,201.41,150300000
6806,SPX,1985-11-20,198.67,199.2,198.52,198.99,105100000
6807,SPX,1985-11-19,198.71,199.52,198.01,198.67,126100000
6808,SPX,1985-11-18,198.11,198.71,197.51,198.71,108400000
6809,SPX,1985-11-15,199.06,199.58,197.9,198.11,130200000
6810,SPX,1985-11-14,197.1,199.19,196.88,199.06,124900000
6811,SPX,1985-11-13,198.08,198.11,196.91,197.1,109700000
6812,SPX,1985-11-12,197.28,198.66,196.97,198.08,170800000
6813,SPX,1985-11-11,193.72,197.29,193.7,197.28,126500000
6814,SPX,1985-11-08,192.62,193.97,192.53,193.72,115000000
6815,SPX,1985-11-07,192.78,192.96,192.16,192.62,119000000
6816,SPX,1985-11-06,192.37,193.01,191.83,192.76,129500000
6817,SPX,1985-11-05,191.25,192.43,190.99,192.37,119200000
6818,SPX,1985-11-04,191.45,191.96,190.66,191.25,104900000
6819,SPX,1985-11-01,189.82,191.53,189.37,191.53,129400000
6820,SPX,1985-10-31,190.07,190.15,189.35,189.82,121500000
6821,SPX,1985-10-30,189.23,190.09,189.14,190.07,120400000
6822,SPX,1985-10-29,187.76,189.78,187.76,189.23,110600000
6823,SPX,1985-10-28,187.52,187.76,186.93,187.76,97880000
6824,SPX,1985-10-25,188.5,188.51,187.32,187.52,101800000
6825,SPX,1985-10-24,189.09,189.45,188.41,188.5,123100000
6826,SPX,1985-10-23,188.04,189.09,188.04,189.09,121700000
6827,SPX,1985-10-22,186.96,188.56,186.96,188.04,111300000
6828,SPX,1985-10-21,187.04,187.3,186.79,186.96,95680000
6829,SPX,1985-10-18,187.66,188.11,186.89,187.04,107100000
6830,SPX,1985-10-17,187.98,188.52,187.42,187.66,140500000
6831,SPX,1985-10-16,186.08,187.98,186.08,187.98,117400000
6832,SPX,1985-10-15,186.37,187.16,185.66,186.08,110400000
6833,SPX,1985-10-14,184.31,186.37,184.28,186.37,78540000
6834,SPX,1985-10-11,182.78,184.28,182.61,184.28,96370000
6835,SPX,1985-10-10,182.52,182.79,182.05,182.78,90910000
6836,SPX,1985-10-09,181.87,183.27,181.87,182.52,99140000
6837,SPX,1985-10-08,181.87,182.3,181.16,181.87,97170000
6838,SPX,1985-10-07,183.22,183.22,181.3,181.87,95550000
6839,SPX,1985-10-04,184.36,184.36,182.65,183.22,101200000
6840,SPX,1985-10-03,184.06,185.17,183.59,184.36,127500000
6841,SPX,1985-10-02,185.07,185.94,184.06,184.06,147300000
6842,SPX,1985-10-01,182.06,185.08,182.02,185.07,130200000
6843,SPX,1985-09-30,181.3,182.08,181.22,182.08,103600000
6844,SPX,1985-09-26,180.66,181.29,179.45,181.29,106100000
6845,SPX,1985-09-25,182.62,182.62,180.62,180.66,92120000
6846,SPX,1985-09-24,184.3,184.3,182.42,182.62,97870000
6847,SPX,1985-09-23,182.05,184.65,182.05,184.3,104800000
6848,SPX,1985-09-20,183.39,183.99,182.04,182.05,101400000
6849,SPX,1985-09-19,181.71,183.4,181.71,183.39,100300000
6850,SPX,1985-09-18,181.36,181.83,180.81,181.71,105700000
6851,SPX,1985-09-17,182.88,182.88,180.78,181.36,111900000
6852,SPX,1985-09-16,182.91,182.91,182.45,182.88,66700000
6853,SPX,1985-09-13,183.69,184.19,182.05,182.91,111400000
6854,SPX,1985-09-12,185.03,185.21,183.49,183.69,107100000
6855,SPX,1985-09-11,186.9,186.9,184.79,185.03,100400000
6856,SPX,1985-09-10,188.25,188.26,186.5,186.9,104700000
6857,SPX,1985-09-09,188.24,188.8,187.9,188.25,89850000
6858,SPX,1985-09-06,187.27,188.43,187.27,188.24,95040000
6859,SPX,1985-09-05,187.37,187.52,186.89,187.27,94480000
6860,SPX,1985-09-04,187.91,187.92,186.97,187.37,85510000
6861,SPX,1985-09-03,188.63,188.63,187.38,187.91,81190000
6862,SPX,1985-08-30,188.93,189.13,188.0,188.63,81620000
6863,SPX,1985-08-29,188.73,188.94,188.38,188.93,85660000
6864,SPX,1985-08-28,188.1,188.83,187.9,188.83,88530000
6865,SPX,1985-08-27,187.31,188.1,187.31,188.1,82140000
6866,SPX,1985-08-26,187.17,187.44,186.46,187.31,70290000
6867,SPX,1985-08-23,187.22,187.35,186.59,187.17,75270000
6868,SPX,1985-08-22,189.11,189.23,187.2,187.36,90600000
6869,SPX,1985-08-21,188.08,189.16,188.08,189.16,94880000
6870,SPX,1985-08-20,186.38,188.27,186.38,188.08,91230000
6871,SPX,1985-08-19,186.1,186.82,186.1,186.38,67930000
6872,SPX,1985-08-16,187.26,187.26,186.1,186.1,87910000
6873,SPX,1985-08-15,187.41,187.74,186.62,187.26,86100000
6874,SPX,1985-08-14,187.3,187.87,187.3,187.41,85780000
6875,SPX,1985-08-13,187.63,188.15,186.51,187.3,80300000
6876,SPX,1985-08-12,188.32,188.32,187.43,187.63,77340000
6877,SPX,1985-08-09,188.95,189.05,188.11,188.32,81750000
6878,SPX,1985-08-08,187.68,188.96,187.68,188.95,102900000
6879,SPX,1985-08-07,187.93,187.93,187.39,187.68,100000000
6880,SPX,1985-08-06,190.62,190.72,187.87,187.93,104000000
6881,SPX,1985-08-05,191.48,191.48,189.95,190.62,79610000
6882,SPX,1985-08-02,192.11,192.11,191.27,191.48,87860000
6883,SPX,1985-08-01,190.92,192.17,190.91,192.11,121500000
6884,SPX,1985-07-31,189.93,191.33,189.93,190.92,124200000
6885,SPX,1985-07-30,189.62,190.05,189.3,189.93,102300000
6886,SPX,1985-07-29,192.4,192.42,189.53,189.6,95960000
6887,SPX,1985-07-26,192.06,192.78,191.58,192.4,107000000
6888,SPX,1985-07-25,191.58,192.23,191.17,192.06,123300000
6889,SPX,1985-07-24,192.55,192.55,190.66,191.58,128600000
6890,SPX,1985-07-23,194.35,194.98,192.28,192.55,143600000
6891,SPX,1985-07-22,195.13,195.13,193.58,194.35,93540000
6892,SPX,1985-07-19,194.38,195.13,194.28,195.13,114800000
6893,SPX,1985-07-18,195.65,195.65,194.34,194.38,131400000
6894,SPX,1985-07-17,194.86,196.07,194.72,195.65,159900000
6895,SPX,1985-07-16,192.72,194.72,192.72,194.72,132500000
6896,SPX,1985-07-15,193.29,193.84,192.55,192.72,103900000
6897,SPX,1985-07-12,192.94,193.32,192.64,193.29,120300000
6898,SPX,1985-07-11,192.37,192.95,192.28,192.94,122800000
6899,SPX,1985-07-10,191.05,192.37,190.99,192.37,108200000
6900,SPX,1985-07-09,191.93,191.93,190.81,191.05,99060000
6901,SPX,1985-07-08,192.47,192.52,191.26,191.93,83670000
6902,SPX,1985-07-05,191.45,192.67,191.45,192.52,62450000
6903,SPX,1985-07-03,192.01,192.08,191.37,191.45,98410000
6904,SPX,1985-07-02,192.43,192.63,191.84,192.01,111100000
6905,SPX,1985-07-01,191.85,192.43,191.17,192.43,96080000
6906,SPX,1985-06-28,191.23,191.85,191.04,191.85,105200000
6907,SPX,1985-06-27,190.06,191.36,190.06,191.23,106700000
6908,SPX,1985-06-26,189.74,190.26,189.44,190.06,94130000
6909,SPX,1985-06-25,189.15,190.96,189.15,189.74,115700000
6910,SPX,1985-06-24,188.77,189.61,187.84,189.15,96040000
6911,SPX,1985-06-21,186.73,189.66,186.43,189.61,125400000
6912,SPX,1985-06-20,186.63,186.74,185.97,186.73,87500000
6913,SPX,1985-06-19,187.34,187.98,186.63,186.63,108300000
6914,SPX,1985-06-18,186.53,187.65,186.51,187.34,106900000
6915,SPX,1985-06-17,187.1,187.1,185.98,186.53,82170000
6916,SPX,1985-06-14,185.33,187.1,185.33,187.1,93090000
6917,SPX,1985-06-13,187.61,187.61,185.03,185.33,107000000
6918,SPX,1985-06-12,189.04,189.04,187.59,187.61,97700000
6919,SPX,1985-06-11,189.51,189.61,188.78,189.04,102100000
6920,SPX,1985-06-10,189.68,189.68,188.82,189.51,87940000
6921,SPX,1985-06-07,191.06,191.29,189.55,189.68,99630000
6922,SPX,1985-06-06,189.75,191.06,189.13,191.06,117200000
6923,SPX,1985-06-05,190.04,191.02,190.04,190.16,143900000
6924,SPX,1985-06-04,189.32,190.27,188.88,190.04,115400000
6925,SPX,1985-06-03,189.55,190.36,188.93,189.32,125000000
6926,SPX,1985-05-31,187.75,189.59,187.45,189.55,134100000
6927,SPX,1985-05-30,187.68,188.04,187.09,187.75,108300000
6928,SPX,1985-05-29,187.86,187.86,187.11,187.68,96540000
6929,SPX,1985-05-28,188.29,188.94,187.38,187.86,90600000
6930,SPX,1985-05-24,187.6,188.29,187.29,188.29,85970000
6931,SPX,1985-05-23,188.56,188.56,187.45,187.6,101000000
6932,SPX,1985-05-22,189.64,189.64,187.71,188.56,101400000
6933,SPX,1985-05-21,189.72,189.81,188.78,189.64,130200000
6934,SPX,1985-05-20,187.42,189.98,187.42,189.72,146300000
6935,SPX,1985-05-17,185.66,187.94,185.47,187.42,124600000
6936,SPX,1985-05-16,184.54,185.74,184.54,185.66,99420000
6937,SPX,1985-05-15,183.87,185.43,183.86,184.54,106100000
6938,SPX,1985-05-14,184.61,185.17,183.65,183.87,97360000
6939,SPX,1985-05-13,184.28,184.61,184.19,184.61,85830000
6940,SPX,1985-05-10,181.92,184.74,181.92,184.28,140300000
6941,SPX,1985-05-09,180.62,181.97,180.62,181.92,111000000
6942,SPX,1985-05-08,180.76,180.76,179.96,180.62,101300000
6943,SPX,1985-05-07,179.99,181.09,179.87,180.76,100200000
6944,SPX,1985-05-06,180.08,180.56,179.82,179.99,85650000
6945,SPX,1985-05-03,179.01,180.3,179.01,180.08,94870000
6946,SPX,1985-05-02,178.37,179.01,178.37,179.01,107700000
6947,SPX,1985-05-01,179.83,180.04,178.35,178.37,101600000
6948,SPX,1985-04-30,180.63,180.63,178.86,179.83,111800000
6949,SPX,1985-04-29,182.18,182.34,180.62,180.63,88860000
6950,SPX,1985-04-26,183.43,183.61,182.11,182.18,86570000
6951,SPX,1985-04-25,182.26,183.43,182.12,183.43,108600000
6952,SPX,1985-04-24,181.88,182.27,181.74,182.26,99600000
6953,SPX,1985-04-23,180.7,181.97,180.34,181.88,108900000
6954,SPX,1985-04-22,181.11,181.23,180.25,180.7,79930000
6955,SPX,1985-04-19,180.84,181.25,180.42,181.11,81110000
6956,SPX,1985-04-18,181.68,182.56,180.75,180.84,100600000
6957,SPX,1985-04-17,181.2,181.91,181.14,181.68,96020000
6958,SPX,1985-04-16,180.92,181.78,180.19,181.2,98480000
6959,SPX,1985-04-15,180.54,181.15,180.45,180.92,80660000
6960,SPX,1985-04-12,180.19,180.55,180.06,180.54,86220000
6961,SPX,1985-04-11,179.42,180.91,179.42,180.19,108400000
6962,SPX,1985-04-10,178.21,179.9,178.21,179.42,108200000
6963,SPX,1985-04-09,178.03,178.67,177.97,178.21,83980000
6964,SPX,1985-04-08,179.03,179.46,177.86,178.03,79960000
6965,SPX,1985-04-04,179.11,179.13,178.29,179.03,86910000
6966,SPX,1985-04-03,180.53,180.53,178.64,179.11,95480000
6967,SPX,1985-04-02,181.27,181.86,180.28,180.53,101700000
6968,SPX,1985-04-01,180.66,181.27,180.43,181.27,89900000
6969,SPX,1985-03-29,179.54,180.66,179.54,180.66,101400000
6970,SPX,1985-03-28,179.54,180.6,179.43,179.54,99780000
6971,SPX,1985-03-27,178.43,179.8,178.43,179.54,101000000
6972,SPX,1985-03-26,177.97,178.86,177.88,178.43,89930000
6973,SPX,1985-03-25,179.04,179.04,177.85,177.97,74040000
6974,SPX,1985-03-22,179.35,179.92,178.86,179.04,99250000
6975,SPX,1985-03-21,179.08,180.22,178.89,179.35,95930000
6976,SPX,1985-03-20,179.54,179.78,178.79,179.08,107500000
6977,SPX,1985-03-19,176.88,179.56,176.87,179.54,119200000
6978,SPX,1985-03-18,176.53,177.66,176.53,176.88,94020000
6979,SPX,1985-03-15,177.84,178.41,176.53,176.53,105200000
6980,SPX,1985-03-14,178.19,178.53,177.61,177.84,103400000
6981,SPX,1985-03-13,179.66,179.96,178.02,178.19,101700000
6982,SPX,1985-03-12,178.79,180.14,178.7,179.66,92840000
6983,SPX,1985-03-11,179.1,179.46,178.15,178.79,84110000
6984,SPX,1985-03-08,179.51,179.97,179.07,179.1,96390000
6985,SPX,1985-03-07,180.65,180.65,179.44,179.51,112100000
6986,SPX,1985-03-06,182.23,182.25,180.59,180.65,116900000
6987,SPX,1985-03-05,182.06,182.65,181.42,182.23,116400000
6988,SPX,1985-03-04,183.23,183.41,181.4,182.06,102100000
6989,SPX,1985-03-01,181.18,183.89,181.16,183.23,139900000
6990,SPX,1985-02-28,180.71,181.21,180.33,181.18,100700000
6991,SPX,1985-02-27,181.17,181.87,180.5,180.71,107700000
6992,SPX,1985-02-26,179.23,181.58,179.16,181.17,114200000
6993,SPX,1985-02-25,179.36,179.36,178.13,179.23,89740000
6994,SPX,1985-02-22,180.19,180.41,179.23,179.36,93680000
6995,SPX,1985-02-21,181.18,181.18,180.02,180.19,104000000
6996,SPX,1985-02-20,181.33,182.1,180.64,181.18,118200000
6997,SPX,1985-02-19,181.6,181.61,180.95,181.33,90400000
6998,SPX,1985-02-15,182.41,182.65,181.23,181.6,106500000
6999,SPX,1985-02-14,183.35,183.95,182.39,182.41,139700000
7000,SPX,1985-02-13,180.56,183.86,180.5,183.35,142500000
7001,SPX,1985-02-12,180.51,180.75,179.45,180.56,111100000
7002,SPX,1985-02-11,182.19,182.19,180.11,180.51,104000000
7003,SPX,1985-02-08,181.82,182.39,181.67,182.19,116500000
7004,SPX,1985-02-07,180.43,181.96,180.43,181.82,151700000
7005,SPX,1985-02-06,180.61,181.5,180.32,180.43,141000000
7006,SPX,1985-02-05,180.35,181.53,180.07,180.61,143900000
7007,SPX,1985-02-04,178.63,180.35,177.75,180.35,113700000
7008,SPX,1985-02-01,179.63,179.63,178.44,178.63,105400000
7009,SPX,1985-01-31,179.39,179.83,178.56,179.63,132500000
7010,SPX,1985-01-30,179.18,180.27,179.05,179.39,170000000
7011,SPX,1985-01-29,177.4,179.19,176.58,179.18,115700000
7012,SPX,1985-01-28,177.35,178.19,176.56,177.4,128400000
7013,SPX,1985-01-25,176.71,177.75,176.54,177.35,122400000
7014,SPX,1985-01-24,177.3,178.16,176.56,176.71,160700000
7015,SPX,1985-01-23,175.48,177.3,175.15,177.3,144400000
7016,SPX,1985-01-22,175.23,176.63,175.14,175.48,174800000
7017,SPX,1985-01-21,171.32,175.45,171.31,175.23,146800000
7018,SPX,1985-01-18,170.73,171.42,170.66,171.32,104700000
7019,SPX,1985-01-17,171.19,171.34,170.22,170.73,113600000
7020,SPX,1985-01-16,170.81,171.94,170.41,171.19,135500000
7021,SPX,1985-01-15,170.51,171.82,170.4,170.81,155300000
7022,SPX,1985-01-14,167.91,170.55,167.58,170.51,124900000
7023,SPX,1985-01-11,168.31,168.72,167.58,167.91,107600000
7024,SPX,1985-01-10,165.18,168.31,164.99,168.31,124700000
7025,SPX,1985-01-09,163.99,165.57,163.99,165.18,99230000
7026,SPX,1985-01-08,164.24,164.59,163.91,163.99,92110000
7027,SPX,1985-01-07,163.68,164.71,163.68,164.24,86190000
7028,SPX,1985-01-04,164.55,164.55,163.36,163.68,77480000
7029,SPX,1985-01-03,165.37,166.11,164.38,164.57,88880000
7030,SPX,1985-01-02,167.2,167.2,165.19,165.37,67820000
7031,SPX,1984-12-31,166.26,167.34,166.06,167.24,80260000
7032,SPX,1984-12-28,165.75,166.32,165.67,166.26,77070000
7033,SPX,1984-12-27,166.47,166.5,165.62,165.75,70100000
7034,SPX,1984-12-26,166.76,166.76,166.29,166.47,46700000
7035,SPX,1984-12-24,165.51,166.93,165.5,166.76,55550000
7036,SPX,1984-12-21,166.34,166.38,164.62,165.51,101200000
7037,SPX,1984-12-20,167.16,167.58,166.29,166.38,93220000
7038,SPX,1984-12-19,168.11,169.03,166.84,167.16,139600000
7039,SPX,1984-12-18,163.61,168.11,163.61,168.11,169000000
7040,SPX,1984-12-17,162.69,163.63,162.44,163.61,89490000
7041,SPX,1984-12-14,161.81,163.53,161.63,162.69,95060000
7042,SPX,1984-12-13,162.63,162.92,161.54,161.81,80850000
7043,SPX,1984-12-12,163.07,163.18,162.55,162.63,78710000
7044,SPX,1984-12-11,162.83,163.18,162.56,163.07,80240000
7045,SPX,1984-12-10,162.26,163.32,161.54,162.83,81140000
7046,SPX,1984-12-07,162.76,163.31,162.26,162.26,81000000
7047,SPX,1984-12-06,162.1,163.11,161.76,162.76,96560000
7048,SPX,1984-12-05,163.38,163.4,161.93,162.1,88700000
7049,SPX,1984-12-04,162.82,163.91,162.82,163.38,81250000
7050,SPX,1984-12-03,163.58,163.58,162.29,162.82,95300000
7051,SPX,1984-11-30,163.91,163.91,162.99,163.58,77580000
7052,SPX,1984-11-29,165.02,165.02,163.78,163.91,75860000
7053,SPX,1984-11-28,166.29,166.9,164.97,165.02,86300000
7054,SPX,1984-11-27,165.55,166.85,165.07,166.29,95470000
7055,SPX,1984-11-26,166.92,166.92,165.37,165.55,76520000
7056,SPX,1984-11-23,164.52,166.92,164.52,166.92,73910000
7057,SPX,1984-11-21,164.18,164.68,163.29,164.51,81620000
7058,SPX,1984-11-20,163.1,164.47,163.1,164.18,83240000
7059,SPX,1984-11-19,164.1,164.34,163.03,163.09,69730000
7060,SPX,1984-11-16,165.89,166.24,164.09,164.1,83140000
7061,SPX,1984-11-15,165.99,166.49,165.61,165.89,81530000
7062,SPX,1984-11-14,165.97,166.43,165.39,165.99,73940000
7063,SPX,1984-11-13,167.36,167.38,165.79,165.97,69790000
7064,SPX,1984-11-12,167.65,167.65,166.67,167.36,55610000
7065,SPX,1984-11-09,168.68,169.46,167.44,167.6,83620000
7066,SPX,1984-11-08,169.19,169.27,168.27,168.68,88580000
7067,SPX,1984-11-07,170.41,170.41,168.44,169.17,110800000
7068,SPX,1984-11-06,168.58,170.41,168.58,170.41,101200000
7069,SPX,1984-11-05,167.42,168.65,167.33,168.58,84730000
7070,SPX,1984-11-02,167.49,167.95,167.24,167.42,96810000
7071,SPX,1984-11-01,166.09,167.83,166.09,167.49,107300000
7072,SPX,1984-10-31,166.74,166.95,165.99,166.09,91890000
7073,SPX,1984-10-30,164.78,167.33,164.78,166.84,95200000
7074,SPX,1984-10-29,165.29,165.29,164.67,164.78,63200000
7075,SPX,1984-10-26,166.31,166.31,164.93,165.29,83900000
7076,SPX,1984-10-25,167.2,167.62,166.17,166.31,92760000
7077,SPX,1984-10-24,167.09,167.54,166.82,167.2,91620000
7078,SPX,1984-10-23,167.36,168.27,166.83,167.09,92260000
7079,SPX,1984-10-22,167.96,168.36,167.26,167.36,81020000
7080,SPX,1984-10-19,168.08,169.62,167.31,167.96,186900000
7081,SPX,1984-10-18,164.14,168.1,163.8,168.1,149500000
7082,SPX,1984-10-17,164.78,165.04,163.71,164.14,99740000
7083,SPX,1984-10-16,165.78,165.78,164.66,164.78,82930000
7084,SPX,1984-10-15,164.18,166.15,164.09,165.77,87590000
7085,SPX,1984-10-12,162.78,164.47,162.78,164.18,92190000
7086,SPX,1984-10-11,162.11,162.87,162.0,162.78,87020000
7087,SPX,1984-10-10,161.67,162.12,160.02,162.11,94270000
7088,SPX,1984-10-09,162.13,162.84,161.62,161.67,76840000
7089,SPX,1984-10-08,162.68,162.68,161.8,162.13,46360000
7090,SPX,1984-10-05,162.92,163.32,162.51,162.68,82950000
7091,SPX,1984-10-04,162.44,163.22,162.44,162.92,76700000
7092,SPX,1984-10-03,163.59,163.59,162.2,162.44,92400000
7093,SPX,1984-10-02,164.62,165.24,163.55,163.59,89360000
7094,SPX,1984-10-01,166.1,166.1,164.48,164.62,73630000
7095,SPX,1984-09-28,166.96,166.96,165.77,166.1,78950000
7096,SPX,1984-09-27,166.75,167.18,166.33,166.96,88880000
7097,SPX,1984-09-26,165.62,167.2,165.61,166.28,100200000
7098,SPX,1984-09-25,165.28,165.97,164.45,165.62,86250000
7099,SPX,1984-09-24,165.67,166.12,164.98,165.28,76380000
7100,SPX,1984-09-21,167.47,168.67,165.66,165.67,120600000
7101,SPX,1984-09-20,166.94,167.47,166.7,167.47,92030000
7102,SPX,1984-09-19,167.65,168.76,166.89,166.94,119900000
7103,SPX,1984-09-18,168.87,168.87,167.64,167.65,107700000
7104,SPX,1984-09-17,168.78,169.37,167.99,168.87,88790000
7105,SPX,1984-09-14,167.94,169.65,167.94,168.78,137400000
7106,SPX,1984-09-13,164.68,167.94,164.68,167.94,110500000
7107,SPX,1984-09-12,164.45,164.81,164.14,164.68,77980000
7108,SPX,1984-09-11,165.22,166.17,164.28,164.45,101300000
7109,SPX,1984-09-10,164.37,165.05,163.06,164.26,74410000
7110,SPX,1984-09-07,165.65,166.31,164.22,164.37,84110000
7111,SPX,1984-09-06,164.29,165.95,164.29,165.65,91920000
7112,SPX,1984-09-05,164.88,164.88,163.84,164.29,69250000
7113,SPX,1984-09-04,166.68,166.68,164.73,164.88,62110000
7114,SPX,1984-08-31,166.6,166.68,165.78,166.68,57460000
7115,SPX,1984-08-30,167.1,167.19,166.55,166.6,70840000
7116,SPX,1984-08-29,167.4,168.21,167.03,167.09,90660000
7117,SPX,1984-08-28,166.44,167.43,166.21,167.4,70560000
7118,SPX,1984-08-27,167.51,167.51,165.81,166.44,57660000
7119,SPX,1984-08-24,167.12,167.52,167.12,167.51,69640000
7120,SPX,1984-08-23,167.06,167.78,166.61,167.12,83130000
7121,SPX,1984-08-22,167.83,168.8,166.92,167.06,116000000
7122,SPX,1984-08-21,164.94,168.22,164.93,167.83,128100000
7123,SPX,1984-08-20,164.14,164.94,163.76,164.94,75450000
7124,SPX,1984-08-17,164.3,164.61,163.78,164.14,71500000
7125,SPX,1984-08-16,162.8,164.42,162.75,163.77,93610000
7126,SPX,1984-08-15,164.42,164.42,162.75,162.8,91880000
7127,SPX,1984-08-14,165.43,166.09,164.28,164.42,81470000
7128,SPX,1984-08-13,164.84,165.49,163.98,165.43,77960000
7129,SPX,1984-08-10,165.54,168.59,165.24,165.42,171000000
7130,SPX,1984-08-09,161.75,165.88,161.47,165.54,131100000
7131,SPX,1984-08-08,162.71,163.87,161.75,161.75,121200000
7132,SPX,1984-08-07,162.6,163.58,160.81,162.72,127900000
7133,SPX,1984-08-06,162.35,165.27,162.09,162.6,203000000
7134,SPX,1984-08-03,160.28,162.56,158.0,162.35,236500000
7135,SPX,1984-08-02,154.08,157.99,154.08,157.99,172800000
7136,SPX,1984-08-01,150.66,154.08,150.66,154.08,127500000
7137,SPX,1984-07-31,150.19,150.77,149.65,150.66,86910000
7138,SPX,1984-07-30,151.19,151.19,150.14,150.19,72330000
7139,SPX,1984-07-27,150.08,151.38,149.99,151.19,101350000
7140,SPX,1984-07-26,148.83,150.16,148.83,150.08,90410000
7141,SPX,1984-07-25,147.82,149.3,147.26,148.83,90520000
7142,SPX,1984-07-24,148.95,149.28,147.78,147.82,74370000
7143,SPX,1984-07-23,149.55,149.55,147.85,148.95,77990000
7144,SPX,1984-07-20,150.37,150.58,149.07,149.55,79090000
7145,SPX,1984-07-19,151.4,151.4,150.27,150.37,85230000
7146,SPX,1984-07-18,152.38,152.38,151.11,151.4,76640000
7147,SPX,1984-07-17,151.6,152.6,151.26,152.38,82890000
7148,SPX,1984-07-16,150.88,151.6,150.01,151.6,73420000
7149,SPX,1984-07-13,150.03,151.16,150.03,150.88,75480000
7150,SPX,1984-07-12,150.56,151.06,149.63,150.03,86050000
7151,SPX,1984-07-11,152.89,152.89,150.55,150.56,89540000
7152,SPX,1984-07-10,153.36,153.53,152.57,152.89,74010000
7153,SPX,1984-07-09,152.24,153.53,151.44,153.36,74830000
7154,SPX,1984-07-06,152.76,152.76,151.63,152.24,65850000
7155,SPX,1984-07-05,153.7,153.87,152.71,152.76,66100000
7156,SPX,1984-07-03,153.2,153.86,153.1,153.7,69960000
7157,SPX,1984-07-02,153.16,153.22,152.44,153.2,69230000
7158,SPX,1984-06-29,152.84,154.08,152.82,153.18,90770000
7159,SPX,1984-06-28,151.64,153.07,151.62,152.84,77660000
7160,SPX,1984-06-27,152.71,152.88,151.3,151.64,78400000
7161,SPX,1984-06-26,153.97,153.97,152.47,152.71,82600000
7162,SPX,1984-06-25,154.46,154.67,153.86,153.97,72850000
7163,SPX,1984-06-22,154.51,154.92,153.89,154.46,98400000
